Check,SKU,UPC,Description,Price,CurrencyCode,Sell_Unit
1,003121712,000000000002954935,Ca bop cat khuc kg-THL990,59,900,VND,KG
1,003121715,000000000002954936,Ca bop cat lat kg-THL990,69,900,VND,KG
1,003121717,000000000002954937,Ca chet kg-THL990,48,900,VND,KG
1,003121718,000000000002954938,Ca rung cat lat kg-THL990,49,900,VND,KG
1,003121720,000000000002954939,Ca rung cat khuc kg-THL990,39,900,VND,KG
1,003121722,000000000002954940,Ca thu cat lat L2 kg-THL990,29,900,VND,KG
1,003121724,000000000002955566,Muc ong lsach L1 XK kg-THL990,129,500,VND,KG
1,003121726,000000000002954941,Ca chim trang L1 kg-THL990,139,500,VND,KG
1,003121727,000000000002954942,Ca chim trang L2 kg-THL990,89,500,VND,KG
1,003121728,000000000002954943,Ca dua cat lat kg-THL990,59,500,VND,KG
1,003121729,000000000002954944,Ca dua cat khuc kg-THL990,49,900,VND,KG
1,003121730,000000000002954552,Thit tom XK L1 kg-THL990,149,000,VND,KG
1,003121731,000000000002954553,Thit tom XK L2 kg-THL990,99,000,VND,KG
1,003121732,000000000002954945,Ca cham kg-THL990,48,500,VND,KG
1,003121765,000000000002951926,S-Xoai ghep ngam kg-LXuyen,7,000,VND,KG
1,003121826,000000000002952472,S-Suon non so che kg-CMT,168,000,VND,KG
1,003121827,000000000002952473,S-Ba roi so che kg-CMT,109,000,VND,KG
1,003121828,000000000002952474,S-Thit dui truoc heo sc-CMT,99,900,VND,KG
1,003121829,000000000002952475,S-Thit dui sau heo sc kg-CMT,98,000,VND,KG
1,003121830,000000000002952476,S-Thit cot let heo sc kg-CMT,97,900,VND,KG
1,003121831,000000000002954946,S-Ca lu du so che kg,108,000,VND,KG
1,003121833,000000000002954947,Dau ca Basa kg,30,000,VND,KG
1,003121834,000000000002954948,Minh - Duoi ca Basa kg,47,000,VND,KG
1,003121835,000000000002954949,S-Ca ro phi so che kg-NCC,58,000,VND,KG
1,003121837,000000000002951927,Xoai cat HLoc chung loai so kg,21,000,VND,KG
1,003121838,000000000002951928,Xoai cat HLoc chung L1 kg,26,500,VND,KG
1,003121865,000000000002957355,Muc mot nang kg-THL990,195,000,VND,KG
1,003121984,000000000002956694,S-Muc ong 20-30+t.dui truoc Kg,222,000,VND,KG
1,003121987,000000000002953081,S-Thit nam bo so che kg,160,000,VND,KG
1,003121988,000000000002953082,S-Thit dui bo so che kg,260,000,VND,KG
1,003121989,000000000002952477,S-Suon gia so che kg - CMT,95,000,VND,KG
1,003121990,000000000002952478,S-Thit dui go so che kg - CMT,33,500,VND,KG
1,003121991,000000000002953083,S-Thit dui truoc bo sc-CMT,65,000,VND,KG
1,003122084,000000000002953597,Long ga ta kg,65,000,VND,KG
1,003122255,000000000002950217,Rau mam cai kg,36,500,VND,KG
1,003122256,000000000002950218,Mam rau muong kg,36,500,VND,KG
1,003122257,000000000002951931,S-Coc tach kg,5,500,VND,KG
1,003122875,000000000002952479,S-Thit xay Sieu Thi so che kg,96,900,VND,KG
1,003122915,000000000002956078,Ghe da kg,61,000,VND,KG
1,003122923,000000000002954554,Tom cang xanh L2 kg,133,000,VND,KG
1,003122928,000000000002954555,Tom cang xanh L1 kg,180,000,VND,KG
1,003122929,000000000002954556,Tep song kg,36,500,VND,KG
1,003122937,000000000002951935,Nho xanh Chile kg,74,000,VND,KG
1,003122938,000000000002951936,Tao bi do NamPhi kg,42,000,VND,KG
1,003122940,000000000002951938,Tao do Chile kg,31,000,VND,KG
1,003122941,000000000002951939,Tao Fuji Nam Phi kg,42,500,VND,KG
1,003122942,000000000002951940,Tao xanh Chile kg,41,200,VND,KG
1,003123301,000000000002956695,Ca Nuc hap kg,8,500,VND,KG
1,003123330,000000000002951944,Dua xoai non kg,29,900,VND,KG
1,003123356,000000000002957126,Cha ca hap kg,53,500,VND,KG
1,003123359,000000000002957127,Cha ca chien kg,53,500,VND,KG
1,003123360,000000000002954950,Ca son thoc kg,42,000,VND,KG
1,003123523,000000000002951945,Nho den NamPhi kg,77,900,VND,KG
1,003123731,000000000002956079,Thit hao kg,38,000,VND,KG
1,003124278,000000000002956696,S-Kho qua don cha ca thu kg,63,000,VND,KG
1,003124457,000000000002953084,Xuong bo kg,45,000,VND,KG
1,003124725,000000000002953600,Ma dui ga NKDL kg,32,900,VND,KG
1,003124727,000000000002951948,Nho xanh khong hat NamPhi kg,180,000,VND,KG
1,003124921,000000000002956080,Ba khia song kg,24,300,VND,KG
1,003125244,000000000002955567,Muc ong ghim trung kg,42,500,VND,KG
1,003125268,000000000002953602,Ga TVuon ncon bo long kg-Vina.,50,000,VND,KG
1,003125402,000000000002955765,Ech ncon lsach kg-Tu NCC,114,000,VND,KG
1,003125541,000000000002957361,Kho ca trich kg,180,000,VND,KG
1,003125685,000000000002951949,Vai Thai kg,31,200,VND,KG
1,003125912,000000000002956697,Ca com hap kg,9,000,VND,KG
1,003125913,000000000002954951,Ca do kg,28,000,VND,KG
1,003125915,000000000002956081,So Diep kg,85,000,VND,KG
1,003125916,000000000002956082,So ngot kg,13,000,VND,KG
1,003125917,000000000002954557,Tom bien kg,48,500,VND,KG
1,003125918,000000000002956083,Oc voi kg,18,500,VND,KG
1,003125919,000000000002956084,Oc giac kg,105,000,VND,KG
1,003125920,000000000002956085,Oc gai kg,110,000,VND,KG
1,003125921,000000000002956086,Chang chang kg,6,500,VND,KG
1,003125922,000000000002956087,Vom xanh kg,18,500,VND,KG
1,003125923,000000000002956088,Ghe nhan kg,180,000,VND,KG
1,003125924,000000000002956089,Ghe dia kg,60,500,VND,KG
1,003125925,000000000002955568,S-Muc ong 20-30cm lam sach kg,268,900,VND,KG
1,003125926,000000000002955569,S-Muc ong 10-15 lam sach kg,43,000,VND,KG
1,003125928,000000000002953086,S-Thit dui sau bo sc kg-CMT,78,000,VND,KG
1,003125929,000000000002953087,S-Suon bo so che kg,37,000,VND,KG
1,003125931,000000000002953088,S-Co bo so che kg,166,000,VND,KG
1,003126209,000000000002951951,Dao Sapa kg,38,000,VND,KG
1,003126370,000000000002952480,Vu heo kg,35,300,VND,KG
1,003126649,000000000002954953,Ca Ro bien kg,72,000,VND,KG
1,003126650,000000000002954955,Ca Huong do kg,96,000,VND,KG
1,003126651,000000000002954954,Ca Bi kg,99,900,VND,KG
1,003126652,000000000002954956,Trung ca thu kg,125,000,VND,KG
1,003126697,000000000002954952,Ca Ngu Dai Duong kg,235,000,VND,KG
1,003126928,000000000002954957,Ca ngeo kg,24,300,VND,KG
1,003126929,000000000002954958,Ca bo hom kg,43,600,VND,KG
1,003126930,000000000002954959,Ca quyt kg,36,300,VND,KG
1,003126931,000000000002954960,Ca com kg,60,000,VND,KG
1,003126932,000000000002954961,Ca thut thit kg,36,200,VND,KG
1,003126933,000000000002954962,Ca bong binh kg,38,700,VND,KG
1,003126934,000000000002954963,Ca loi kg,26,700,VND,KG
1,003127399,000000000002957128,Cha ca Basa tuoi kg-TA,50,900,VND,KG
1,003127403,000000000002954966,Ca Goc kg,78,000,VND,KG
1,003127424,000000000002951952,Dua hau do giong My loai 2 kg,7,000,VND,KG
1,003127738,000000000002954968,Dau ca loc bong kg - Tu NCC,26,900,VND,KG
1,003127739,000000000002957130,Minh mam ca suu kg,290,000,VND,KG
1,003128089,000000000002957365,Vem kho kg,118,000,VND,KG
1,003128091,000000000002950001,Than noi trau kg-VS990,85,000,VND,KG
1,003128092,000000000002950002,Than ngoai trau kg-VS990,75,000,VND,KG
1,003128093,000000000002950003,Dui bittet trau kg-VS990,67,000,VND,KG
1,003128094,000000000002950004,Dui go trau kg-VS990,65,000,VND,KG
1,003128095,000000000002950006,Dui la co trau kg-VS990,57,000,VND,KG
1,003128096,000000000002950007,Dui goc tu trau kg-VS990,40,000,VND,KG
1,003128846,000000000002951953,Vai thieu bay kg,26,900,VND,KG
1,003128847,000000000002954969,Ca mai kg,24,300,VND,KG
1,003128849,000000000002950940,Ot xiem xanh kg,18,500,VND,KG
1,003128869,000000000002957131,Cha ca Basa thi la kg - TA,39,500,VND,KG
1,003129044,000000000002950941,Nam bao ngu Nhat kg,24,500,VND,KG
1,003129055,000000000002957132,Cha trung muc nang kg,87,000,VND,KG
1,003129131,000000000002954970,Ca song kg-THL990,19,900,VND,KG
1,003129132,000000000002954971,Ca trich kg-THL990,19,900,VND,KG
1,003129134,000000000002954972,Ca do cu kg-THL990,48,900,VND,KG
1,003129136,000000000002954973,Ca ngao kg-THL990,39,900,VND,KG
1,003129138,000000000002956090,Luon ncon loai 1 kg-THL990,118,000,VND,KG
1,003129139,000000000002956091,Luon ncon loai 2 kg-THL990,79,900,VND,KG
1,003129141,000000000002954974,Ca bong tuong kg-THL990,48,900,VND,KG
1,003129143,000000000002954975,Ca tren bau kg-THL990,69,900,VND,KG
1,003129144,000000000002954976,Ca xanh xuong ncon kg-THL990,39,900,VND,KG
1,003129146,000000000002954977,Ca xanh xuong cat khuc-THL990,48,900,VND,KG
1,003129148,000000000002954978,Ca chai loai 1 kg-THL990,39,900,VND,KG
1,003129149,000000000002954979,Ca chai loai 2 kg-THL990,29,900,VND,KG
1,003129151,000000000002954980,Ca linh kg-THL990,19,900,VND,KG
1,003129153,000000000002954981,Ca be kg-THL990,29,900,VND,KG
1,003129155,000000000002954982,Ca be cat lat kg-THL990,69,900,VND,KG
1,003129157,000000000002954983,Ca son do kg-THL990,59,500,VND,KG
1,003129159,000000000002956092,Thit hen kg-THL990,19,900,VND,KG
1,003129160,000000000002954984,Dau ca hoi kg-THL990,28,500,VND,KG
1,003129162,000000000002954985,Ca ba thu kg-THL990,19,900,VND,KG
1,003129164,000000000002954986,Ca chi vang kg-THL990,25,900,VND,KG
1,003129166,000000000002954987,Ca huong bac kg-THL990,89,500,VND,KG
1,003129168,000000000002954988,Ca dia ncon kg-THL990,39,900,VND,KG
1,003129171,000000000002954989,Ca ro phi kg-THL990,19,900,VND,KG
1,003129172,000000000002954990,Ca banh duong kg-THL990,69,900,VND,KG
1,003129174,000000000002954991,Ca moi kg-THL990,29,900,VND,KG
1,003129175,000000000002954992,Dau ca loc den kg-THL990,9,900,VND,KG
1,003129176,000000000002954993,Ca phen rau kg-THL990,69,900,VND,KG
1,003129177,000000000002954558,Tom hum 3-4 con/kg-THL990,289,000,VND,KG
1,003129269,000000000002952481,Thit dui heo kg-TPDN990,66,000,VND,KG
1,003129270,000000000002952482,Thit cot let heo-TPDN990,63,000,VND,KG
1,003129271,000000000002952483,Than noi heo kg-TPDN990,73,000,VND,KG
1,003129272,000000000002952484,Than ngoai heo kg-TPDN990,71,000,VND,KG
1,003129273,000000000002952485,Suon non heo kg-TPDN990,85,000,VND,KG
1,003129274,000000000002952486,Suon gia heo kg-TPDN990,60,000,VND,KG
1,003129275,000000000002952487,Ba roi heo kg-TPDN990,67,000,VND,KG
1,003129276,000000000002952488,Chan gio heo kg-TPDN990,52,000,VND,KG
1,003129277,000000000002952489,Dung heo kg-TPDN990,52,000,VND,KG
1,003129278,000000000002952490,Xuong duoi heo kg-TPDN990,56,000,VND,KG
1,003129279,000000000002957133,Goi ngo sen tron kg - Tu NCC,95,800,VND,KG
1,003129280,000000000002952491,Xuong bo heo kg-TPDN990,27,000,VND,KG
1,003129281,000000000002952492,Xuong song heo kg-TPDN990,34,000,VND,KG
1,003129282,000000000002952493,Xuong ong heo kg-TPDN990,31,000,VND,KG
1,003129283,000000000002952494,Thit vai heo kg-TPDN990,64,000,VND,KG
1,003129284,000000000002952495,Nac dam heo kg-TPDN990,74,000,VND,KG
1,003129285,000000000002952496,Thit nach heo kg-TPDN990,63,000,VND,KG
1,003129286,000000000002952497,Sun heo kg-TPDN990,65,000,VND,KG
1,003129287,000000000002952498,Gio heo rut xuong-TPDN990,63,000,VND,KG
1,003129288,000000000002952499,Thit heo xay kg-TPDN990,61,000,VND,KG
1,003129289,000000000002953089,Than noi bo kg-TPDN990,157,800,VND,KG
1,003129290,000000000002953090,Than ngoai bo kg-TPDN990,139,800,VND,KG
1,003129291,000000000002953091,Thit dui bo kg-TPDN990,129,800,VND,KG
1,003129292,000000000002953092,Bap bo kg-TPDN990,104,800,VND,KG
1,003129293,000000000002953093,Nam bo kg-TPDN990,84,800,VND,KG
1,003129294,000000000002953094,Thit bo xay kg-TPDN990,100,800,VND,KG
1,003129380,000000000002951955,Mang cut Cai Mon L2 kg,49,500,VND,KG
1,003129438,000000000002954994,Ca com than kg,65,000,VND,KG
1,003129447,000000000002951956,Mia cay kg,9,000,VND,KG
1,003129539,000000000002953603,Dui toi ga kg - NP,47,000,VND,KG
1,003129540,000000000002953604,Dui ga goc tu kg - NP,34,500,VND,KG
1,003129541,000000000002953605,Chan ga kg-NP,45,500,VND,KG
1,003129542,000000000002953606,Canh ga kg-NP,54,600,VND,KG
1,003129623,000000000002951957,Le xanh NK kg,30,000,VND,KG
1,003129676,000000000002958536,Ca com kho kg,195,000,VND,KG
1,003129755,000000000002954995,Ca do da kg-THL990,49,500,VND,KG
1,003129833,000000000002958537,Ca bong kho kg,106,000,VND,KG
1,003129834,000000000002957369,Kho ca ho kg,50,500,VND,KG
1,003129835,000000000002957134,Mam ruoc PhanThiet kg,75,000,VND,KG
1,003129854,000000000002953095,Than noi bo Uc kg-VS990,352,000,VND,KG
1,003129858,000000000002953096,Suon non bo Uc kg-VS990,200,000,VND,KG
1,003129861,000000000002953097,Than ngoai bo Uc kg-VS990,332,000,VND,KG
1,003129863,000000000002953098,Dau than ngoai bo Uc kg-VS990,170,000,VND,KG
1,003129864,000000000002953099,Cot let duoi bo Uc kg -VS990,170,000,VND,KG
1,003129865,000000000002953100,Cot let tren bo Uc kg -VS990,150,000,VND,KG
1,003129866,000000000002953101,Dui bo Uc loai A kg -VS990,120,000,VND,KG
1,003129867,000000000002953102,Dui bo Uc loai B kg -VS990,100,000,VND,KG
1,003129868,000000000002953103,Dui vai bo Uc kg-VS990,262,000,VND,KG
1,003129869,000000000002953104,Bap bo Uc kg -VS990,237,000,VND,KG
1,003129870,000000000002953105,Gau bo Uc kg -VS990,180,000,VND,KG
1,003129871,000000000002953106,Nam bo Uc kg-VS990,152,000,VND,KG
1,003129872,000000000002953107,Nac co bo Uc kg-VS990,157,000,VND,KG
1,003129873,000000000002953108,Nac vun lon bo Uc kg -VS990,138,000,VND,KG
1,003129874,000000000002953109,Nac vun nho bo Uc kg -VS990,130,000,VND,KG
1,003129875,000000000002953110,Gan dau bap bo Uc kg -VS990,165,000,VND,KG
1,003130452,000000000002954996,Ca tra kg,20,800,VND,KG
1,003130454,000000000002954997,Ca thac lac kg,99,000,VND,KG
1,003130455,000000000002951958,Nhan da bo kg,10,000,VND,KG
1,003130616,000000000002956094,Ngheu nho kg,44,000,VND,KG
1,003130617,000000000002956095,Cua bien song 3-4 con/kg,94,000,VND,KG
1,003130618,000000000002956096,Cang cua BachHoa kg,720,000,VND,KG
1,003130650,000000000002953607,Dui toi ga NK kg(15kg/thung),47,500,VND,KG
1,003130680,000000000002955570,Rang muc kg,24,000,VND,KG
1,003130681,000000000002955571,Ve muc kg,14,500,VND,KG
1,003130756,000000000002952500,S-Nac than heo so che kg-CMT,125,000,VND,KG
1,003130923,000000000002954998,Ca Vien bien kg,79,000,VND,KG
1,003130926,000000000002954999,Ca Uc kg,65,000,VND,KG
1,003130927,000000000002950501,Ca Lo kg,72,000,VND,KG
1,003130930,000000000002950502,Ca Lang kg,115,000,VND,KG
1,003130932,000000000002950503,Ca Leo kg,140,000,VND,KG
1,003130934,000000000002950504,Ca Chinh song kg,670,000,VND,KG
1,003130969,000000000002950505,S-Ca tra so che kg,38,900,VND,KG
1,003130971,000000000002950506,S-Ca thac lac so che kg,111,000,VND,KG
1,003130972,000000000002953608,Ma dui ga NK kg (15kg/thung),27,000,VND,KG
1,003130973,000000000002953609,Dui toiga NK kg(18.144kg/thug),48,000,VND,KG
1,003130974,000000000002953610,Canh ga dong lanh NK kg,82,000,VND,KG
1,003130975,000000000002953611,Chan ga NK 10-20kg/thung,40,000,VND,KG
1,003131095,000000000002953612,Ga trong ta ncon bo long kg,84,000,VND,KG
1,003131281,000000000002951960,Dua le Bao Ngoc kg,20,500,VND,KG
1,003131642,000000000002950943,Toi Ly Son kg,105,000,VND,KG
1,003131704,000000000002950219,La me kg,12,000,VND,KG
1,003131721,000000000002950945,Cu Au kg,10,500,VND,KG
1,003131993,000000000002950220,Cai thia xanh kg-PA,10,500,VND,KG
1,003131994,000000000002956698,Ca vien Basa hap kg,34,800,VND,KG
1,003132054,000000000002950221,Sa lach Romain kg,59,000,VND,KG
1,003132055,000000000002950222,Sa lach Frisee kg,75,000,VND,KG
1,003132056,000000000002951961,Hong don nho kg,24,500,VND,KG
1,003132600,000000000002950507,Ca lao kg,95,000,VND,KG
1,003132608,000000000002950509,Ca phen vang kg,100,000,VND,KG
1,003132655,000000000002950510,S-Ca Uc so che kg,85,000,VND,KG
1,003132658,000000000002950511,S-Ca Lo so che kg,95,000,VND,KG
1,003132661,000000000002950512,S-Ca Ngat so che kg,94,900,VND,KG
1,003132663,000000000002950513,S-Ca chach so che kg,156,000,VND,KG
1,003132889,000000000002951962,Dua hau khong hat TayNinh kg,8,000,VND,KG
1,003132891,000000000002951964,Dua hau vang TayNinh kg,5,200,VND,KG
1,003132896,000000000002951965,Cam khong hat kg,20,000,VND,KG
1,003133191,000000000002951966,Cam vat nuoc kg,22,500,VND,KG
1,003133309,000000000002956097,Oc long tay kg,240,000,VND,KG
1,003133585,000000000002950514,S-Ca thac lac nao kg,159,000,VND,KG
1,003133589,000000000002950515,Ca Rung kg,75,000,VND,KG
1,003133590,000000000002950224,Cai be xanh duoi phung kg,11,700,VND,KG
1,003133591,000000000002957135,Mam ca Suu nho kg,213,000,VND,KG
1,003133592,000000000002957370,Kho ca Duoi lon kg,164,000,VND,KG
1,003133593,000000000002957371,Kho muc say gung kg,360,000,VND,KG
1,003133630,000000000002950225,Gia gio kg,6,200,VND,KG
1,003133636,000000000002951967,Nho den Phan Rang kg,18,500,VND,KG
1,003133761,000000000002950947,Ca phoi kg,3,800,VND,KG
1,003133762,000000000002958538,Cha lua bo kg,108,000,VND,KG
1,003133803,000000000002950516,Ca mu nho kg,48,000,VND,KG
1,003133804,000000000002956098,Ghe song L2 kg,320,000,VND,KG
1,003133805,000000000002956099,Cua Gach bien song L2 kg,142,000,VND,KG
1,003133806,000000000002956100,Cua vuong bien kg,142,000,VND,KG
1,003133807,000000000002954559,Tom hum song 5-7con/kg,292,000,VND,KG
1,003133808,000000000002954560,Tom hum song 10-12con/kg,142,000,VND,KG
1,003133809,000000000002950517,Ca khe kg,53,500,VND,KG
1,003133810,000000000002950518,Ca ba trau nho kg,30,000,VND,KG
1,003133811,000000000002950519,Ca cu lon kg,88,500,VND,KG
1,003133812,000000000002950520,Ca cu nho kg,48,000,VND,KG
1,003133813,000000000002950521,Ca trang kg,30,000,VND,KG
1,003133814,000000000002950522,Ca than kg,24,300,VND,KG
1,003133815,000000000002952254,Than noi heo kg-HTTT,44,800,VND,KG
1,003133816,000000000002952501,Than ngoai heo kg,115,000,VND,KG
1,003133817,000000000002953016,Than noi bo kg,330,000,VND,KG
1,003133818,000000000002952502,Xuong bo heo kg,40,000,VND,KG
1,003133819,000000000002952503,Xuong song heo kg,50,000,VND,KG
1,003133820,000000000002953614,Ga gio kg,86,000,VND,KG
1,003133928,000000000002950523,File ca co kg,135,000,VND,KG
1,003134039,000000000002951970,Hong ngam L1 kg,22,000,VND,KG
1,003134349,000000000002950524,Ca Troi kg,24,300,VND,KG
1,003134350,000000000002950525,Ca me trang kg,17,000,VND,KG
1,003134351,000000000002950526,Ca me hoa kg,17,000,VND,KG
1,003134352,000000000002950226,Bap cai Sapa kg,9,000,VND,KG
1,003134486,000000000002952504,Tim heo NK 14kg/thung,48,500,VND,KG
1,003134490,000000000002952505,Cat heo NK 15kg/thung,32,000,VND,KG
1,003134493,000000000002952506,La lach heo NK 15kg/thung,27,000,VND,KG
1,003134589,000000000002956700,S-D.hu chiennho+tdui tr.heo kg,58,000,VND,KG
1,003134590,000000000002952507,S-Nac dam heo so che kg-CMT,105,000,VND,KG
1,003134591,000000000002951596,Bon bon kg,23,000,VND,KG
1,003134592,000000000002950527,Ca dia kg,140,900,VND,KG
1,003134593,000000000002950227,Rau sam kg,3,800,VND,KG
1,003134646,000000000002951971,Dua hau do giong ngoai kg,7,500,VND,KG
1,003135194,000000000002957802,Dau den xanh long kg,58,000,VND,KG
1,003135195,000000000002958706,Mu gon kg,115,000,VND,KG
1,003135196,000000000002958705,Mu trom kg,247,000,VND,KG
1,003135547,000000000002952508,Nac dui heo kg,99,500,VND,KG
1,003135898,000000000002958539,Ca bong kho loai lon kg,142,000,VND,KG
1,003135972,000000000002957296,Kho ca chi vang tam kg,310,000,VND,KG
1,003135973,000000000002957372,Kho ca thieu tam mem kg,122,000,VND,KG
1,003135974,000000000002957373,Kho muc tam gion kg,230,000,VND,KG
1,003135975,000000000002957374,Kho ca chach kg,275,000,VND,KG
1,003135976,000000000002957136,Minh mam ca thu dac biet kg,320,000,VND,KG
1,003136217,000000000002953005,Than ngoai bo kg,310,000,VND,KG
1,003137012,000000000002953615,Dui ga goc tu NK kg(15kg/t),43,500,VND,KG
1,003137744,000000000002957375,Ca com say gion D.Diep kg,200,000,VND,KG
1,003137745,000000000002958540,Ca long tong kho DD kg,198,000,VND,KG
1,003137746,000000000002958541,Ca com kho cay D.Diep kg,195,500,VND,KG
1,003137827,000000000002951972,Dua xoai non kg - QD,26,500,VND,KG
1,003137909,000000000002911916,S-Quyt vang ngoai kg (1),14,000,VND,KG
1,003137910,000000000002911772,S-Le Sapa kg (1),15,300,VND,KG
1,003137911,000000000002911951,S-Dao Sapa kg (1),27,500,VND,KG
1,003137912,000000000002911950,S-Dao thom kg (1),16,400,VND,KG
1,003137967,000000000002952509,Doi truong NK kg,55,000,VND,KG
1,003138695,000000000002950950,Ca chua bi thuy canh kg,23,500,VND,KG
1,003138696,000000000002950528,Ca Bop ncon dau minh kg,59,000,VND,KG
1,003138697,000000000002956101,Ba ba nguyen con kg,148,000,VND,KG
1,003138698,000000000002950529,Dau ca bop nguyen con kg,46,000,VND,KG
1,003138699,000000000002950530,Minh ca bop nguyen con kg,51,000,VND,KG
